#OTU ID	d__Bacteria;p__Firmicutes_D	d__Bacteria;p__Firmicutes_C	d__Bacteria;p__Actinobacteriota	d__Bacteria;p__Bacteroidota	d__Bacteria;p__Firmicutes_A	d__Bacteria;p__Fusobacteriota	d__Bacteria;p__Firmicutes_B_370539	d__Bacteria;p__Proteobacteria	d__Archaea;p__Thermoplasmatota	d__Bacteria;p__Deinococcota	d__Bacteria;p__Desulfobacterota_I	d__Bacteria;p__Verrucomicrobiota	d__Bacteria;p__Firmicutes_G	d__Bacteria;p__Cyanobacteria	d__Bacteria;__	d__Archaea;p__Methanobacteriota_A_1229	d__Bacteria;p__Campylobacterota	d__Bacteria;p__Synergistota
ERR2032293	0.064739204	0.005885382	0.054660487	0.40793055249025234	0.4052085632310748	0	0.000441404	0.026557787096299565	0	0	0.002133451	0.021555212	0	0.010299418818509527	0.000147135	0.000441404	0	0
ERR2032297	0.005786527	0.003333543	0.007107365	0.49078558399899364	0.4682684445562614	0	0.000314485	0.010566702308321277	0	0	0.000691867	0.011321466758915655	0	0.000754764	0	0	0.00106925	0
ERR2032308	0.004806709	0.011965637	0.013601963591736552	0.5167723460830436	0.39629781141337694	0	0	0.036817345	0	0	0.001534056	0.000306811	0	0.015647371650644303	0.001636326	0	0	0.000613622
ERR2032315	0.016717249614408677	0.007512812	0.00776158	0.5983382257823773	0.3583262848897955	0	0	0.002985223	0	0	0.0060202	0	0	0	0	0	0.002338425	0
ERR2032329	0.009438832	0.016149251530123147	0.007964014	0.8389499299461691	0.11746921318486837	0	0	0.009881277	0	0	0	0	0	0	0	0	0.000147482	0
ERR2032349	0.020023999	0.021373931303434828	0.027673616319184042	0.34513274336283184	0.5587220638968051	0.000674966	0	0.023773811	0	0	0.000974951	0.000524974	0	0	0.00059997	0	0.000524974	0
ERR2032358	0.001339849	0.023171500630517025	0.001103405	0.8377206809583859	0.12366015132408575	0	0.000788146	0.010324716267339218	0	0	0	0.001655107	0	0	0.000236444	0	0	0
ERR2032375	0.002948983	0.004865821	0.00258036	0.7020790327337069	0.2743291064582719	0	0.000147449	0.012017104099085815	0	0	0.000368623	0	0	0	0.000368623	0	0.000294898	0
ERR2032381	0.010901975	0.024692508386134925	0.039694372	0.37784196794632874	0.5358740216175922	0	0.000465896	0.008479314	0	0	0.001118151	0.000931793	0	0	0	0	0	0
ERR2032400	0.004286494	0.00685839	0.001169044	0.6594965318369573	0.2854804769698387	0	0	0.042475255241212685	0	0	0	0.000233809	0	0	0	0	0	0
ERR2032564	0.019821372610466938	0.003055469	0.002036979	0.7192886242557192	0.22610466938263868	0	0.000235036	0.011673456596678157	0	0	0.000235036	0.017157630836728298	0	0	0	0.000391727	0	0
ERR2032579	0.011281620068670731	0.000490505	0.00546563	0.37033144138462615	0.5873449653142737	0	0.002312382	0.013664073996216103	0	0	0	0.007147362	0	0.00161166	0.000140144	0	0.000210217	0
ERR2032606	0.15919354838709676	0.013548387096774193	0.002419355	0.2506451612903226	0.445	0	0.001935484	0.015	0	0	0.007580645	0.099193548	0	0.002741935	0.000322581	0.002419355	0	0
ERR2032722	0.015844098487357846	0.019377277	0.013359832174009054	0.30429502042618967	0.6305619962459976	0	0.000607265	0.004968533	0	0	0.004361268	0.005465386	0	0	0	0.001159324	0	0
ERR2032752	0.023290112456215817	0.010016591900694401	0.012351748294721318	0.072266945	0.8745160695630799	0	0.000983224	0.00454741	0	0	0.000737418	0.000184354	0	0.000122903	0	0	0.000983224	0
ERR2032787	0.029228855721393034	0.012230514096185738	0.006374378	0.2638888888888889	0.5821932006633499	0	0.000414594	0.008654643	0	0	0.001658375	0.09509743	0	0.000103648	0.000155473	0	0	0
ERR2032806	0.10163024627124523	0.033645508	0.00381547	0.41935483870967744	0.37114117238987165	0	0	0.00763094	0	0.000693722	0	0.061047519944502256	0	0	0.001040583	0	0	0
ERR2032807	0.007808509	0.019484784	0.008757206	0.52535941	0.4341385098153689	0	0.001313581	0.001459534	0	0	0.001386558	0.000291907	0	0	0	0	0	0
ERR2032819	0.004656994	0.000179115	0.000447788	0.4464445638545585	0.32715385993193624	0	0	0.03707684	0	0	0.001074691	0.007075049	0.000179115	0.1734730431667562	0	0.001432921	0	0.000806018
ERR2032829	0.000976835	0.005721462	0.002721183	0.9318308679877197	0.05554005	0	0	0.002860731	0	0	0.00034887	0	0	0	0	0	0	0
ERR2032833	0.067017712	0.12685495452369555	0.013563108345300782	0.3706717727780437	0.39827668741024413	0	0	0.008616563	0	0	0.006382639	0.000478698	0	0	0.003670018	0.004467847	0	0
ERR2032853	0.012258842443729904	0.000602894	0.00216037	0.5007033762057878	0.4565413987138264	0	0.000150723	0.001004823	0	0.000150723	0	0.026225884244372992	0.000200965	0	0	0	0	0
ERR2032868	0.004585153	0.006331878	0.004475983	0.41713973799126636	0.5332969432314411	0	0.000218341	0.014410480349344978	0	0.000982533	0.002729258	0.015611353711790394	0	0	0.000218341	0	0	0
ERR2032943	0.24556795797767564	0.029875246224556794	0.2724885095206829	0.091267236	0.3302692055154301	0	0	0.020026263952724884	0	0	0.000984898	0.001313198	0	0	0.004596192	0.003611293	0	0
ERR2032949	0.028204371	0.004282339	0.00516834	0.22371529828706438	0.6755759007678677	0	0.000738334	0.016391021854695806	0	0	0.001033668	0.040756054341405785	0	0.000738334	0.001329002	0.002067336	0	0
ERR2033622	0.001487357	0	0.001322096	0.002313667	0.003305239	0	0	0.991571641	0	0	0	0	0	0	0	0	0	0
ERR2033626	0.006486117	0.007055075	0.003641329	0.6676149294492489	0.3051888939462904	0	0.000227583	0.004551661	0	0	0.000796541	0.001593081	0	0.002844788	0	0	0	0
ERR2056803	0.064861461	0.011335012594458438	0.010705289672544081	0.5969773299748111	0.2594458438287154	0	0	0.039672544080604534	0	0	0.013853904282115869	0	0	0	0.003148615	0	0	0
ERR2056812	0.010495328298988865	0.018814795853065405	0.004607705	0.627799821	0.1107129143734801	0	0	0.22488160757711506	0	0	0.001343914	0.00108793	0.000127992	0	0	0.000127992	0	0
ERR2056895	0.068821689	0.002085506	0.015400658	0.3833319964706826	0.2675062164113259	0.000641694	0	0.021336328	0	0	0.000962541	0.2399133713002326	0	0	0	0	0	0
ERR2056943	0.012826215895610914	0.00051898	0.001779359	0.3847864768683274	0.28128706998813763	0.00029656	0	0.003632859	0	0	0.004522539	0.3097568208778173	0	0	0	0	0.00059312	0
ERR2056988	0.017870819504723003	0.033954557058973704	0.002042379	0.5432729129435793	0.3579269849374521	0	0	0.043655859	0	0	0.001276487	0	0	0	0	0	0	0
ERR2057048	0.037414579	0.1312642369020501	0.049145786	0.34083143507972663	0.4191343963553531	0	0	0.000512528	0	0	0.002505695	0.019191344	0	0	0	0	0	0
ERR2057053	0.016824266	0.000491219	0.019403168365467273	0.3339064226943387	0.6120594375537272	0	0.000491219	0.005771829	0	0	0.003192926	0.007859511	0	0	0	0	0	0
ERR2057057	0.026474127557160047	0.008691001	0.002540447	0.7617328519855595	0.19574809466506218	0	0	0.003610108	0	0	0.000401123	0.000802246	0	0	0	0	0	0
ERR2057059	0.007330677	0.014820717131474103	0.0012749	0.15075697211155378	0.8224701195219124	0	0	0.001752988	0	0	0	0.001115538	0	0	0.000478088	0	0	0
ERR2057103	0.025655156	0.042738183	0.006551555	0.189321577	0.698261083	0	0.000612295	0.031165809453832967	0	0	0.001775655	0.002571639	0	0.000122459	0	0.00122459	0	0
ERR2057109	0.002386935	0.010552763819095477	0.000376884	0.8491834170854271	0.1329145728643216	0	0.00031407	0.000879397	0	0	0.00031407	0.003077889	0	0	0	0	0	0
ERR2057131	0.009163551	0.003592112	0.007037607	0.7153434498937028	0.23641961733010777	0	0	0.014588373286415952	0	0	0.001466168	0.012389121032182392	0	0	0	0	0	0
ERR2057133	0.13865636402661516	0.0515132	0.01159047	0.2112041210560206	0.5823138012449023	0	0	0.000429277	0	0	0.002146383	0.000858553	0	0	0	0.00128783	0	0
ERR2057143	0.012168543407192154	0.027485167695846954	0.010231262864753602	0.062840538	0.8735924446058845	0	0	0.005448602	0	0	0.00036324	0.007325342	0	0	0.00054486	0	0	0
ERR2057155	0.045255404	0.040152135	0.025516344903952628	0.2782725915940494	0.6101295074863993	0	0	0.000577729	0	0	0	0	0	0	9.628809397717973e-05	0	0	0
ERR2057163	0.02661832	0.016317112365569243	0.004656146	0.7617948823602126	0.18599859903580698	0	0	0.003914459	0	0	0.000494458	0.000206024	0	0	0	0	0	0
ERR2057166	0.048020846258841045	0.032013897505894034	0.007072838	0.7033130661372379	0.18141208586673285	0	0	0.005459734	0	0	0.007445092	0.015262439508623899	0	0	0	0	0	0
ERR2057175	0.005783929	0.010328445	0.015854162	0.1722268126420161	0.7096157818632514	0	0.000413138	0.002943607	0	0	0.002375542	0.079942161	0.000103284	0.000309853	0.000103284	0	0	0
ERR2057191	0.010141421659843691	0.010234462225530332	0.005675475	0.32666542612579086	0.6221622627465575	0	0.000372162	0.009304057	0	0	0.000558243	0.000279122	0	0.009304057	0.005303312	0	0	0
ERR2057215	0.012950601	0.006875834	0.000267023	0.6506008010680908	0.3066088117489987	0	0.001134846	0.014285714285714285	0	0	0.001201602	0	0	0.006074766	0	0	0	0
ERR2057226	0.020423892	0.1252408477842004	0.003082852	0.23815028901734103	0.5953757225433526	0	0	0.013872832369942197	0	0	0.003853565	0	0	0	0	0	0	0
ERR2091828	0.10807518273581622	0.020187957	0.002610512	0.3136094674556213	0.5431604594500522	0	0.000348068	0.002784546	0	0.001392273	0.002088409	0.005046989	0.000348068	0	0	0.000348068	0	0
ERR2091841	0.015020482476103778	0.017979062357760582	0.013199817933545745	0.7467000455166135	0.20414201183431951	0	0	0.000910332	0	0	0	0.001365498	0	0.000682749	0	0	0	0
ERR2091846	0.010603320729903009	0.009452573	0.000821963	0.4278316620088772	0.5385500575373993	0	0.000410981	0.004520796	0	0.001150748	0.001315141	0.00509617	0	0	0	0	0.000246589	0
ERR2091863	0.020089178693004747	0.005082227	0.003212351	0.5224624826197439	0.4158795608189097	0	0.000527401	0.026322098096562305	0	0	0.002493168	0.000191782	0.000143837	0.003308242	0	0	0.000287673	0
ERR2091882	0.002592047	0.015787923416789397	0.01808542	0.6974374079528719	0.22480117820324005	0	0	0.025979381	0	0	0.000648012	0	0	0	0	0	0.014668630338733432	0
ERR2091892	0.049767682	0.031905008	0.004543108	0.18729994837377387	0.6886938564790914	0	0.001961797	0.014248838409912236	0	0	0.000206505	0.020289106866288074	0	0.000877646	0.000206505	0	0	0
ERR2091905	0.004606172	0.035191156	0.001013358	0.8438968217411331	0.11087056655918931	0	0.001013358	0.002901889	0	0	0	0.000506679	0	0	0	0	0	0
ERR2091906	0.026707335217973516	0.017705698556762385	0.002901354	0.39696473739026933	0.5261121856866537	0	0.001190299	0.016515399	0	0	0.003496503	0.001711055	0	0.006546645	0.000148787	0	0	0
ERR2091924	0.0090938	0.011764705882352941	0.005151033	0.2841971383147854	0.6859777424483307	0	0	0.000699523	0	0	0.00127186	0.001844197	0	0	0	0	0	0
ERR2091925	0.013879110932314191	0.004525797	0.009906467	0.09680177	0.870260485	0	0.000704013	0.002061752	0	0	0.001609172	0.000251433	0	0	0	0	0	0
ERR2091929	0.096683	0.018846588767433094	0.10959291368262344	0.2960799095363739	0.4744628722201282	0	0	0.002261591	0	0	0.000376932	0.000753864	0	0	0.000188466	0.000753864	0	0
ERR2091941	0.015026006549797726	0.011365825467154691	0.00866885	0.7422461953380851	0.20150260065497977	0	0	0.001541129	0	0	0.009246773	0.009824697	0	0	0.000577923	0	0	0
ERR2091975	0.046569647	0.031719632	0.006771607	0.34333234333234336	0.5658449658449658	0	0.0004752	0.003445203	0	0	0.001841402	0	0	0	0	0	0	0
ERR2091978	0.005224804	0.008180943	0.005431046	0.4918190567853705	0.46913240753471747	0	0.000137495	0.000618727	0	0	0.003643613	0.015811907053485494	0	0	0	0	0	0
ERR2092000	0.019948899	0.005945362	0.015919811320754717	0.099941038	0.7981033805031447	0	0.000147406	0.017688679	0.002898978	0	0.005601415	0.027712264150943397	9.827044025157233e-05	0.000294811	0.000737028	0.001375786	0.003586871	0
ERR2092026	0.076502732	0.009367681	0.00078064	0.40749414519906324	0.4785323965651834	0	0	0.014051522	0	0	0.00078064	0.00078064	0.00078064	0.004683841	0.006245121	0	0	0
ERR2092039	0.030288909599254427	0.000133138	0.011383304486752763	0.14032751963786447	0.7901078418319798	0	0.000332845	0.011649580615097856	0	0	0.007256024	0.006257489	0	0.002263347	0	0	0	0
ERR2092054	0.081641659	0.01059135	0.080317741	0.15136804942630186	0.6703442188879082	0	0	0.00353045	0	0.001323919	0	0.000882613	0	0	0	0	0	0
ERR2092062	0.034406474	0.001455435	0.003085521	0.24940327181696453	0.6683937823834197	0	0	0.00867439	0	0	0.009547651	0.023927345	0.000116435	0	0.000116435	0.000465739	0	0.000407522
ERR2092065	0.012500651075576854	0.006250326	0.001354237	0.17881139642689722	0.7978540548986927	0	0	0.000208344	0	0	0	0.003020991	0	0	0	0	0	0
ERR2092102	0.029519216717813823	0.006137659	0.006356861	0.3578839690194359	0.5494666082127722	0	0.00138828	0.045886307	0	0	0.000438404	0.000584539	0.000219202	0	0	0	0.002118954	0
ERR2092105	0.012672043	0.010004244224822652	0.067180016	0.2205784272115443	0.6885345298005214	0	0.00066695	0	0	0.000242527	0	0.000121264	0	0	0	0	0	0
ERR2092140	0.006403152	0.012190616919098634	0.0009851	0.33936707302056396	0.5782539096170423	0	0.001108238	0.036325576	0	0	0.003940401	0.014283955177933752	0	0.004925502	0.000369413	0.000369413	0.000615688	0.000861963
ERR2092182	0.013838357588357589	0.003118503	0.000519751	0.619412682	0.3302364864864865	0	0.001169439	0.012344074844074845	0	0	0	0.000714657	0.000129938	0.018386174636174635	0.000129938	0	0	0
ERR2092243	0.013980148	0.004194044	0.010415210401230253	0.755277506	0.1907591220466937	0.000349504	0	0.023556549699426815	0	0	0.001467916	0	0	0	0	0	0	0
ERR2092284	0.003106263	0.033879939319511665	0.005345662	0.49902477786606947	0.3459510221772737	0	0.00108358	0.002094922	0	0	0	0.10951383370656649	0	0	0	0	0	0
ERR2092304	0.018991137	0.002265609	0.002931965	0.534550543	0.38881855134270676	0	0.000133271	0.037982275	0	0.000333178	0	0.009795429	0.000133271	0.003931499	0	0.000133271	0	0
ERR2092308	0.010096760622633571	0.021623896	0.000841397	0.7787126630206143	0.1796381994110223	0	0	0.009087085	0	0	0	0	0	0	0	0	0	0
ERR2092348	0.007796145	0.000144373	0.003681513	0.6999927813470006	0.2294087923193532	0	0	0.056088933804951994	0	0	0.002309969	0.000577492	0	0	0	0	0	0
ERR2092352	0.009937145	0.002454355	0.002693804	0.5198443579766537	0.1336126908111344	0	0	0.007363065	0	0	0.001975456	0.32140077821011676	0	0.000718348	0	0	0	0
ERR2092358	0.08905294	0.008379888	0.019420059	0.19027666932694864	0.6268954509177973	0	0.000465549	0.022612397	0	0	0.009510508	0.011372706	0.000997606	0.01848896	0.001197127	0.001197127	0	0.000133014
ERR2092374	0.052729351	0.008716776	0.006239878	0.20605887396398972	0.6996760979327427	0	0.001857674	0.014575593026579023	0	0	0.000571592	0.005239592	0	0	0	0	0.004334572	0
ERR2092414	0.006880363	0.034401813177918086	0.005018617	0.6578436134045653	0.25497814473045166	0.000161891	0	0.036749231	0	0	0.003561599	0.000161891	0	0	0.000242836	0	0	0
ERR2092422	0.00524836	0.023102155576382382	0.000984067	0.694236176	0.26321462043111526	0	0.000187441	0.007169634	0	0	0.002483599	0.003045923	0	0.000328022	0	0	0	0
ERR2092452	0.016979591836734694	0.001632653	0.001469388	0.657795918	0.310530612	0	0.000489796	0.005469388	0	0	0	0.000244898	0	0.005142857	0	0	0.000244898	0
ERR2092460	0.011526078557630394	0.035157759	0.011719253058596266	0.7405666452028332	0.1724404378622022	0	0	0.027688345138441726	0	0	0.000708307	0	0	0	0	0	0.000193175	0
ERR2092465	0.011232901530935773	0.000996467	0.002264698	0.8103994927076728	0.16577588549687472	0	0	0.005707039	0	0	0.003623517	0	0	0	0	0	0	0
ERR2092468	0.016269782576541932	0.014790711433219937	0.023665138	0.31341517526993046	0.622393137	0	0	0.003106049	0	0	0.0020707	0.004289306	0	0	0	0	0	0
ERR2303846	0.016247989796484223	0.004879942	0.000665447	0.1365274774025398	0.10868962457716409	0	0	0.7302722786003438	0	0	0.000388177	0.002329063	0	0	0	0	0	0
ERR2303847	0.021108922037714608	0.041936392	0.030959752321981424	0.5212496481846327	0.37320574162679426	0	0	0.010695187	0	0	0	0	0	0	0.000844357	0	0	0
ERR2303855	0.00766589	0.016558322	0.013614620385134306	0.6673003802281369	0.2925303569238317	0	0	0.001839814	0	0.000490617	0	0	0	0	0	0	0	0
ERR2303874	0.037693299	0.068943299	0.3869201030927835	0.2551546391752577	0.23195876288659795	0	0	0.015786082474226804	0	0	0	0.003543814	0	0	0	0	0	0
ERR2303914	0.064578984	0.044398051	0.004175365	0.5196938065414057	0.35198329853862215	0	0	0.011412665274878218	0	0	0.000695894	0.003061935	0	0	0	0	0	0
ERR2303916	0.054883319	0.007922789	0.030754825698645922	0.25165658311725725	0.6388648804379141	0	0.000648228	0.012892538	0	0	0.000792279	0.000792279	0	0.000792279	0	0	0	0
ERR2303939	0.011711711711711712	0.018693693693693694	0	0.35765765765765767	0.48423423423423423	0	0.001351351	0.028603603603603603	0	0.00045045	0.004504505	0.092117117	0	0.000675676	0	0	0	0
ERR2303967	0.045360825	0.015979381443298968	0.004123711	0.043298969	0.8912371134020619	0	0	0	0	0	0	0	0	0	0	0	0	0
ERR2303978	0.065587734	0.041577939	0.042003833	0.4326022146507666	0.41104131175468483	0	0.000532368	0.00282155	0	0	0.000532368	0.003140971	0	0	0.00015971	0	0	0
ERR2303985	0.051321928	0.007290047	0.014920295489891135	0.10658048211508554	0.8111391912908242	0	0.001312208	0.004325428	0	0	0.001020607	0.000243002	0.000194401	0.001458009	0	0	0.000194401	0
ERR2303997	0.006331143	0.19947106908158357	0.00232409	0.4047122936368008	0.2793716941817599	0.000160282	0.000160282	0.022679916653309824	0	0	0.003766629	0.0810226	0	0	0	0	0	0
ERR2304013	0.010346510492923377	0.025475841874084918	0.006539776	0.6673499267935579	0.2537823328452904	0	0.000488043	0.028111273792093706	0	0	0.003416301	0.004294778	0	0	0.000195217	0	0	0
ERR2304044	0.025378632828489563	0.090871879	0.004093328	0.5051166598444535	0.3622595169873107	0	0.001227998	0.005730659	0	0	0	0.005321326	0	0	0	0	0	0
ERR2304060	0.015385912	0.004594697	0.001686127	0.44029001391055095	0.4848459301100198	0.000505838	0	0	0	0	0.002065506	0.049993677	0	0	0	0	0	0.000632298
ERR2304068	0.15768001631875977	0.004147685	0.41279662745631335	0.00183586	0.011219147344801795	0	0	0.41232066362956415	0	0	0	0	0	0	0	0	0	0
ERR2304101	0.15114109372757284	0.02870676	0.004306014	0.17855604994976318	0.5913592651069327	0	0.000956892	0.004640926	0	0	0.00363619	0.036361896559973204	9.56892014736137e-05	0	0	0	0.000239223	0
ERR2304102	0.014117064311070751	0.00181623	0.006109139	0.6247832906794353	0.29728390984892267	0.000247668	0	0.002806902	0.000165112	0	0.007264922	0.045405762	0	0	0	0	0	0
ERR2304177	0.029135165037801954	0.004241195	0.012354785	0.4313110824267011	0.49880140143831825	0	0.000737599	0.006822792	0	0.002028398	0.002581597	0.011985986	0	0	0	0	0	0
ERR2304182	0.033238509	0.008683935	0.000598892	0.5488845635574188	0.3909267854469232	0	0	0.016469531366971102	0	0	0.000598892	0.000598892	0	0	0	0	0	0
ERR2306107	0.019257086999022482	0.006891496	0.006695992	0.5264907135874878	0.3852394916911046	0	0	0.025513196480938416	0	0	0.008651026	0.020478983382209187	0	0.000782014	0	0	0	0
ERR2306122	0.009579462	0.022128556375131718	0.002011687	0.13325031133250312	0.17051441708975956	0	0	0.660024907	0	0	0.002011687	0.000478973	0	0	0	0	0	0
ERR2306129	0.009736968	0.006064084	0.009928264	0.34161645145863223	0.2348158775705404	0	0.000210426	0.001779053	0	0	0.002525108	0.3849832615973219	7.651841224294596e-05	0.000133907	0	0.007881396	0.000153037	9.564801530368245e-05
ERR2306170	0.006450787	0.039421477	0.052451043	0.3916549340842186	0.506770767	0	0.000102393	0.000972738	0	0	0.001791885	0	0	0	0.000383975	0	0	0
ERR2306177	0.013567669354449327	0.000724253	0.003862682	0.6132489981169427	0.2709671189223118	0	0	0.093332046	0	0	0.000917387	0.003379846	0	0	0	0	0	0
ERR2306210	0.013156628052498155	0.026666239	0.018547636620351058	0.25100279177229406	0.6254853512177904	0	0.001347752	0.003561916	0	0	0.000352983	0.057824985	0.000160447	0.000417161	6.417867342682027e-05	0.001411931	0	0
ERR2306214	0.004933658	0.000482869	0.0014696	0.7458851192475646	0.1752603291904602	0.000125966	0	0.00205744	0	0	0.00621431	0.061786194	0	6.298286865972456e-05	0.000923749	0	0.000797783	0
ERR2306256	0.028036624236149176	0.005562661	0.001888057	0.39833932232982117	0.53377185	0	0.002639219	0.012201311488722414	0.000385732	0	0.00205047	0.006070203	0.00024362	0.006192013	0.001055688	0.001136894	0	0.000426335
ERR2306258	0.024207903168387328	0.005161979	0.003203987	0.049661801	0.15147739409042363	0	0	0.7383410466358135	0	0	0.001067996	0.026877892488430047	0	0	0	0	0	0
ERR2308516	0.012967715790895583	0.026745914	0.016885046602728625	0.28866675672024855	0.6331892476023234	0	0.001485884	0.009995948	0	0	0	0.010063488	0	0	0	0	0	0
ERR2308517	0.10904733373277412	0.009586579	0.009586579	0.05612143	0.7519472738166567	0	0	0	0	0	0	0.063710805	0	0	0	0	0	0
ERR2308548	0.025977504017139795	0.0057579	0.007498661	0.563738618	0.38618103910016066	0	0.000267809	0.006963042	0	0	0.002811998	0.000401714	0	0	0.000401714	0	0	0
ERR2308587	0.058220773171867725	0.003493246	0.004657662	0.5910572892408011	0.3288309268747089	0	0	0.011877037727061016	0	0	0.001164415	0.000698649	0	0	0	0	0	0
ERR2308600	0.070779948	0.033835054	0.008458764	0.3889787286975992	0.46883940788655304	0	0.000746361	0.024505536	0.001865904	0	0	0	0	0.001990297	0	0	0	0
ERR2308631	0.022396694214876032	0.000330579	0.00322314	0.397603306	0.5427272727272727	0.000413223	0.000495868	0.01231405	0	0	0.007190083	0.012479338842975207	0.000413223	0.000413223	0	0	0	0
ERR2308643	0.014450167663428631	0.004597781	0.021606111936944724	0.34383102291976353	0.6062156462820203	0	0	0.00788191	0	0	0.000380268	0.000933384	0	0	0.000103709	0	0	0
ERR2308644	0.007309232	0.016256217396578915	0.012131506	0.33798374378260343	0.6117311658376805	0	0.000212301	0.001698411	0	0	0.000636904	0.011979861700837074	0	0	6.0657527599175054e-05	0	0	0
ERR2308647	0.007517972	0.007847226	0.007682599	0.6522526477528399	0.28892059485265875	0	0.000713384	0.032486418	0	0.000493881	0.001481644	0	0.000164627	0	0.000439006	0	0	0
ERR2308691	0.010455445544554456	0.006019802	0.000158416	0.5593663366336634	0.37433663366336634	0	0	0.00190099	0	0	0.002138614	0.045386138613861385	0	0	0.000237624	0	0	0
ERR2308708	0.06556701	0.011546392	0	0.34103092783505157	0.4952577319587629	0	0	0.029278350515463916	0	0	0.002474227	0.054845361	0	0	0	0	0	0
ERR2308711	0.013838915029061722	0.011071132023249377	0.001937448	0.1898699141987268	0.543039026	0	0	0.23166343758649321	0	0	0	0.007196236	0	0.001383892	0	0	0	0
ERR2308712	0.032470481380563125	0.019754768392370572	0.000454133	0.3844232515894641	0.5165758401453224	0	0.002043597	0.028610354	0	0	0.002951862	0.011353315168029064	0	0.001362398	0	0	0	0
ERR2308719	0.01346781	0.027207392197125257	0.00271772	0.5320086967025003	0.40007851189757215	0	0.00184201	0.017212223698514315	0	0.000211378	0.005163667	0	0	0	9.059065104481218e-05	0	0	0
ERR2308779	0.055503292568203196	0.13405456255879586	0.009877705	0.4238005644402634	0.255409219	0	0	0.015051740357478834	0	0	0.015992474	0.088899341	0	0	0	0	0	0.001411101
ERR2308806	0.01099537	0.14351851851851852	0.039609053	0.22061471193415638	0.560570988	0	0.000128601	0.004501029	0	0	0.011445473251028807	0.001093107	0	0	0.007523148	0	0	0
ERR2308816	0.00163407	0.020170556094571822	0.003166011	0.7503446867180718	0.18990961548281673	0	0	0.032017566	0	0	0.000970229	0.001787264	0	0	0	0	0	0
ERR2308821	0.007261758	0.014970394369344208	0.000949615	0.6066919897218188	0.35213942576248464	0	0.000167579	0.013573902357278516	0	0	0.003686739	0.000111719	0	0.000446877	0	0	0	0
ERR2308895	0.014158086008479709	0.004391278	0.001438522	0.49644155057540884	0.45919139915202906	0	0.00136281	0.014158086008479709	0.00045427	0	0.002498486	0.000832829	0	0.004391278	0.000529982	0	0	0.000151423
ERR2308929	0.00268244	0.005915125	0.017057569296375266	0.3873718962789738	0.4801568195886925	0	0.000137561	0.061627347135291284	0	0	0.003301465	0.011761469151936172	0.000206342	0.029438063140518604	0	0	0	0.000343903
ERR2308937	0.006384102	0.046464743435894976	0.003168051	0.6304900878414055	0.3025488407814525	0	0	9.600153602457639e-05	0	0	0.00686411	0.003984064	0	0	0	0	0	0
ERR2309199	0.028848290883228874	0.008267769	0.003422679	0.6383073298662044	0.31413077299195447	0	8.890074232119839e-05	0.003289327	0	8.890074232119839e-05	0.002933724	0.000622305	0	0	0	0	0	0
ERR2309410	0.00354771	0.03164557	0.002951694	0.5587216892774025	0.37900891184651186	0	0.000255435	0.022307998	0	0	0.001504229	5.6763353578929446e-05	0	0	0	0	0	0
ERR2313983	0.14022718370544457	0.007442225	0.006854681	0.28300039169604385	0.5616921269095182	0	0	0.000391696	0	0	0	0.000391696	0	0	0	0	0	0
ERR2314001	0.096290815	0.003144945	0.00397743	0.6074368698547775	0.20284895014337248	0	0	0.009804828	0	0	0.006197392	0.069928776	0	0	0.000369994	0	0	0
ERR2314003	0.069222577	0.00798722	0.004437345	0.23429179978700745	0.49769258075967343	0	0.000532481	0.024671636492722755	0	0	0.010294639687610933	0.15033723819666311	0	0	0	0	0.000532481	0
ERR2314020	0.029801567	0.004027239	0.003148568	0.300871348	0.6585633740938712	0	0.000659003	0.001903786	0	0	0	0	0	0.000732225	0.00029289	0	0	0
ERR2314049	0.009342749	0.023954372623574145	0.085062466	0.19304725692558392	0.6790874524714829	0	0.001738186	0.000217273	0	0	0.000271592	0.00706138	0	0	0.000217273	0	0	0
ERR2314084	0.040893126	0.016307075	0.012167586552935273	0.3474661314601104	0.4932262920220773	0	0.000250878	0.027972905	0	0	0.003010537	0.058705469	0	0	0	0	0	0
ERR2314096	0.052940115	0.003832973	9.018759018759019e-05	0.6396554834054834	0.29644660894660896	0	0.000225469	0.006132756	0	0	0.000541126	0.000135281	0	0	0	0	0	0
ERR2314107	0.013885988724159533	0.007256212	0.044111505533514304	0.6108790979327626	0.3043432866986845	0	0.000104406	0.014199206514930047	0	0	0.001148465	0.000104406	0	0	0.003967425	0	0	0
ERR2314108	0.02533132	0.008765308	0.017991947659788628	0.4174635128334172	0.49148632779734946	0	0	0.038206677	0	0	0.000461332	0.000293575	0	0	0	0	0	0
ERR2314110	0.029391727493917275	0.020145985401459853	0.011922141119221411	0.5664720194647201	0.33727493917274937	0	0.000827251	0.030705596	0	0	0.000778589	0.002189781	0	0	0	0	0.000291971	0
ERR2314152	0.0070549	0.030058149478364972	0.006798358	0.17786899264580128	0.7693689071318625	0	0.000513084	0.002479904	0	0	0.002052335	0.003719856	0	0	8.551393877201984e-05	0	0	0
ERR2314159	0.056345930349056224	0.033943814	0.004408288	0.36336312267062076	0.4921652707089328	0	0.00112211	0.043521821023524226	0	0	0.000561055	0.004448363	0	0.000120226	0	0	0	0
