#OTU ID	d__Bacteria;p__Firmicutes_D	d__Bacteria;p__Proteobacteria	d__Bacteria;p__Bacteroidota	d__Bacteria;p__Actinobacteriota	d__Bacteria;p__Firmicutes_A	d__Bacteria;p__Deinococcota	d__Bacteria;p__Verrucomicrobiota	d__Bacteria;p__Firmicutes_B_370539	d__Bacteria;p__Firmicutes_C	d__Bacteria;p__Campylobacterota	d__Bacteria;p__Desulfobacterota_I	d__Bacteria;p__Cyanobacteria	d__Bacteria;__	d__Bacteria;p__Firmicutes_G	d__Bacteria;p__Fusobacteriota	d__Archaea;p__Thermoplasmatota	d__Archaea;p__Methanobacteriota_A_1229	d__Bacteria;p__Synergistota
ERR10360105	0.003316714	0.013159169960048674	0.47317015388260125	0.003855141	0.39617501049933773	0	0.10331348330336086	0.000129223	0.002799823	0	0.002509073	0	0.000581502	0.000990707	0	0	0	0
ERR10360134	0.077758375	0.001578502	0.4012597512525069	0.004621121	0.4700275284626002	0	0.030532954	0.000388906	0.001357359	0.00031265	0.011781571943844986	0.000152512	0.000228768	0	0	0	0	0
ERR10360195	0.046855251	0.043745892	0.060910561706860815	0.000922696	0.5810455533646797	0	0.008468578	0.000113757	0.002591132	0	0.001036453	0.25431012690227006	0	0	0	0	0	0
ERR10360218	0.008372405	0.029824365557788196	0.6454565751283768	0.019256530475552577	0.29190853613157697	0	6.511870209124061e-05	0	0.005032745	0	8.372404554588077e-05	0	0	0	0	0	0	0
ERR10360243	0.008860432	0.013538567671280128	0.5473310912775406	0.001110249	0.4080218169275212	0	0.006607597	0.000948562	0.001864787	3.233734316388565e-05	0.001271935	0.009830552	4.311645755184754e-05	0.000538956	0	0	0	0
ERR10360251	0.003796825	0.01580228	0.31607233576056826	0.062799134	0.4987031969981907	0	0.00094475	0.001024965	0.002308398	0	0.000802146	0.097425111	4.456367703811977e-05	0.000276295	0	0	0	0
ERR1073490	0.006214435	0.042228212039532795	0.556266846	0.001946691	0.36919736448038337	0	0.004117999	0.002246181	0.009059599	7.487271638215035e-05	0.005727763	0.002433363	0.000486673	0	0	0	0	0
ERR1074894	0.011231117011733467	0.020919301015465214	0.4036743334888227	0.001184111	0.5445118231727009	0	0.003552334	0.000645879	0.00929348	0	0.003731745	0.001255876	0	0	0	0	0	0
ERR1076851	0.005935148	0.058338158656629995	0.743341054	0.006369427	0.16488129704690213	0	0	0	0.021134916	0	0	0	0	0	0	0	0	0
ERR1076919	0.032357473035439135	0.10785824345146379	0.2674560051901711	0.012245559970805288	0.5704322439380424	0	0.000810964	0.002432893	0.004135918	0	0.001054254	0.000243289	0.000973157	0	0	0	0	0
ERR1077197	0.006970753	0.5296257008637673	0.18942263979390817	0.004394605	0.23442945900894074	0	0.031519927	0.000757691	0.001363843	0	0.000606152	0.000454614	0	0	0	0	0.000454614	0
ERR1077319	0.035242291	0	0.46806167400881055	0.022026431718061675	0.4526431718061674	0	0	0	0.022026431718061675	0	0	0	0	0	0	0	0	0
ERR1079950	0.021356231	0.008366358	0.3847424042272127	0.000550418	0.5376486129458389	0	0.02553941	0.002531924	0.00330251	0.000440335	0.013760457948040511	0.000440335	0.000660502	0.000660502	0	0	0	0
ERR1080046	0.021320605	0.019093079	0.34797136038186155	0	0.549085123	0	0.032140016	0	0.029594272076372316	0	0	0.000318218	0	0.000477327	0	0	0	0
ERR1080067	0.012438234792980065	0.083489521	0.3428181973078889	0.004259669	0.4247742375191685	0	0.1078548304651559	0.000681547	0.020105639802351336	0	0.001533481	0.002044641	0	0	0	0	0	0
ERR1080162	0.075475557	0.002863571	0.48292084270812025	0.022704029	0.3943546737574146	0	0.000409082	0	0.012476989159337287	0	0.008795255	0	0	0	0	0	0	0
ERR1080175	0.028938156359393234	0.003733956	0.3185530921820303	0.012835472578763127	0.5416569428238039	0	0.08588098	0	0.003967328	0	0.00210035	0.000933489	0.001400233	0	0	0	0	0
ERR1080176	0.028115820394460762	0.010490978	0.6265211917750735	0.002308015	0.26751993285774234	0	0.051615611	0	0.002937474	0	0.007343684	0	0.001678556	0.001468737	0	0	0	0
ERR1080204	0.010173880873103959	0.009156493	0.12809840917499074	0.037735849	0.7617462079171291	0	0.006289308	0	0.039123196	0.000462449	0.007214206	0	0	0	0	0	0	0
ERR1080210	0.021368728	0.049985879695001414	0.44695472088863786	0.007813235	0.4360350183563965	0	0.006683611	0	0.009790078	0.002070978	0.002070978	0.016944365998305563	0.000282406	0	0	0	0	0
ERR1080253	0.059548254620123205	0.031748539	0.5305638919601958	0.003159059	0.3501816458695309	0	0.000947718	0	0.005212447	0	0.018164587	0.000473859	0	0	0	0	0	0
ERR1080296	0.059022787928556766	0.001437077	0.5970026688564977	0.002771505	0.33956066516115785	0	0	0	0	0	0.000205297	0	0	0	0	0	0	0
ERR1080337	0.097728247	0.014716388	0.16216602371767394	0.024003429	0.6729532790398628	0	0	0	0.020431490212887555	0	0.002286041	0.005429347	0.000285755	0	0	0	0	0
ERR1080395	0.008927082	0	0.428249625	0.003504088	0.3502419489404305	0	0.19681294843984648	0.004922409	0.00617387	0	0.000667445	0	0.000500584	0	0	0	0	0
ERR1080405	0.021519839	0.010535754	0.36942389598744674	0.015019054023761488	0.5622057834566241	0	0.002017485	0	0.017036539	0	0.000672495	0	0.001569155	0	0	0	0	0
ERR1089676	0.023176191730313406	0.000351154	0.46361162321130717	0.009042226	0.4902115705381441	0	0.001316829	0.000351154	0.005969625	0	0	0.005969625	0	0	0	0	0	0
ERR1089688	0.2169392479034645	0	0.30956627328956854	0.008651766	0.45660835578492015	0	0	0	0.008234357	0	0	0	0	0	0	0	0	0
ERR1089765	0.042532015128392275	0.010682768230376219	0.11007896	0.007564196	0.765908035	0	0.00331763	0.00179152	0.03934709	0.000199058	0.018578727357176035	0	0	0	0	0	0	0
ERR1089840	0.098881173	0.052777778	0.05007716	0.23676697530864196	0.5190200617283951	0	0	0	0.042476852	0	0	0	0	0	0	0	0	0
ERR1090083	0.22934076137418755	0.005571031	0.093779016	0.073351903	0.47725162488393685	0	0.00371402	0	0.009285051	0	0	0	0.10770659238625813	0	0	0	0	0
ERR1090099	0.042467327	0.003942508	0.18989227951448173	0.002048862	0.7547263527147425	0	0.000993388	0.000465651	0.004097725	0	0.001365908	0	0	0	0	0	0	0
ERR1090109	0.19797721460125553	0	0.14194373401534527	0.013950244129272262	0.6372936526389211	0	0	0	0.008835155	0	0	0	0	0	0	0	0	0
ERR1090145	0.058617673	0.33022261106250606	0.2291241372606202	0.067463789	0.2968795567220764	0	0.008457276	0	0.009234957	0	0	0	0	0	0	0	0	0
ERR1090166	0.027136935950574804	0.030108704	0.4506921091733792	0.002346133	0.4818174708688512	0	0.000234613	0.001133964	0.001837804	0.000312818	0.004262141	0.000117307	0	0	0	0	0	0
ERR1090244	0.010035931111386445	0.00322141	0.44628918349646884	0.000867303	0.5077437740056994	0	0.012637839	0.000743402	0.005451617	0	0	0.013009540329575022	0	0	0	0	0	0
ERR1090263	0.098919045	0.005093709	0.22326775	0.002449646	0.5745781164942841	0	0.002916245	0	0.086320865	0	0.004704876	0	0	0	0	0	0.001671981	7.77665448324131e-05
ERR1090346	0.18568464730290457	0.00461042	0.2572614107883817	0.004034117	0.5318118948824343	0	0.000922084	0.001037344	0.005301982	0	0.0093361	0	0	0	0	0	0	0
ERR1090404	0.019666953775480906	0.005670399	0.2023040482342808	0.002009762	0.7604435831180018	0	0	7.17772035601493e-05	0.006747057	0	0.00308642	0	0	0	0	0	0	0
ERR1090425	0.034346516	0.014786996831357821	0.13867699409302509	0.054375464538590934	0.7205335836951845	0	0.011266283	0	0.018112115	0	0.001838595	0.006063451	0	0	0	0	0	0
ERR1090460	0.061424606845513416	0.041443108	0.6941720629047179	0.008510638	0.16558741905642924	0	0.010360777	0	0.009805735	0	0.008695652	0	0	0	0	0	0	0
ERR1090509	0.004570039	0	0.6266403924363758	0.000251562	0.3133201962181879	0	0	0	0.018028594188922897	0	0.036853801	0	0	0	0.000167708	0	0	0.000167708
ERR1090513	0.036930518	0.033531603	0.3200209163997647	0.026733773	0.4596378848290738	0	0	0	0.12252434799660109	0	0.000620956	0	0	0	0	0	0	0
ERR1090519	0.012021350661406359	0.039173822	0.40417730331863544	0.010675330703179392	0.4817823160826178	0	0	0	0.048967278	0	0.003202599	0	0	0	0	0	0	0
ERR1090549	0.020581060102018187	0.056021290751829676	0.29252605899312484	0.001685518	0.5983588378797959	0	0.00093147	0.000576625	0.002838767	0	0.025060989	0.001419383	0	0	0	0	0	0
ERR1090560	0.027277482998281144	0.029444735	0.19139077796876167	0.17674314326283536	0.5472685150586653	0	0	0	0.02772588	0	0.000149466	0	0	0	0	0	0	0
ERR1090561	0.009250154	0.012661339889366933	0.43039336201598033	0.1815304240934235	0.2342040565457898	0	6.146281499692685e-05	0	0.13189920098340505	0	0	0	0	0	0	0	0	0
ERR1090580	0.057791638	0.000584738	0.2163531819510769	0.044147744	0.6778579085859078	0	0	0	0.003264789	0	0	0	0	0	0	0	0	0
ERR1090607	0.045249795	0.002457002	0.13718263718263718	0.007166257	0.7475429975429976	0	0.036036036036036036	0	0.021294021294021293	0	0.003071253	0	0	0	0	0	0	0
ERR1249657	0.03686308	0.010816965556504412	0.1789069171648164	0.020352975	0.7354113293481355	0	0.004412183	0.000711642	0.00185027	0	0.002704241	0.000711642	0.005123826	0.000569314	0	0	0.000853971	0.000711642
ERR1249728	0.3809184763260947	0	0.046635813456746174	0.21787112851548593	0.3467426130295479	0	0.004627981	0	0.001067996	0	0	0.002135991	0	0	0	0	0	0
ERR1249759	0.037563298	0.011261431486660116	0.24918751417126445	0.030761091376313204	0.6468142997505858	0	0.001133701	0.000831381	0.017685738	0	0.002796463	0.001965082	0	0	0	0	0	0
ERR1249809	0.11030712333172536	0.002036769	0.10181165246288257	0.040467385	0.5430937449750763	0	0	0	0.20059495095674545	0	0.001018385	0	0.000321595	0	0.000348395	0	0	0
ERR1249857	0.006321341	0.009716804	0.6043201849443722	0.033665655252131194	0.30208784857679527	0	0	0	0.036663776910851036	0	0.00722439	0	0	0	0	0	0	0
ERR1249870	0.007426308	0.005445959	0.3984309543758093	0.005522127	0.4958108005179374	0	0.053812171528676976	0.000914007	0.021022164673623278	0	0.010891918653362784	0	0	0	0	0	0.000723589	0
ERR1249889	0.010645457	0.005995717	0.688161517	0.00385439	0.2614255123891098	0	0	0	0.025328846742122973	0	0.004588559	0	0	0	0	0	0	0
ERR1249968	0.00952381	0.006471306	0.5194139194139195	0.038827839	0.36910866910866913	0	0	0	0.051892551892551896	0	0.003418803	0	0.001343101	0	0	0	0	0
ERR1249986	0.011611238532110092	0.029888188073394495	0.44968463302752293	0.002078555	0.3764334862385321	0	0.00050172	0.00050172	0.12930045871559634	0	0	0	0	0	0	0	0	0
ERR1249997	0.013597924274457045	0.073803575	0.27565827407265037	0.049730924	0.41375168172208343	0	0	0	0.17345762060349798	0	0	0	0	0	0	0	0	0
ERR1250002	0.017950235	0.005776763	0.4740891030518218	0.011666243976667512	0.44867134443599066	0	0	0	0.036407699	5.6358666553949336e-05	0.005382253	0	0	0	0	0	0	0
ERR1250004	0.029338248289443786	0.029893706	0.206882622	0.029439240538288686	0.5238720428207135	0	0.001211907	0	0.17340369126669528	0	0.005201101	0	0.000353473	0	0	0	0.000403969	0
ERR1250046	0.010426392779333956	0.021008403	0.1603382093578172	0.009959539	0.35543106131341423	0	0.1365805581491856	0	0.28784106235086626	0	0.018414773	0	0	0	0	0	0	0
ERR1250067	0.078856732	0.005500437	0.34005037783375314	0.000873901	0.5696293630802447	0	0.000616871	0.000462654	0.002981545	0	0.001028119	0	0	0	0	0	0	0
ERR1250104	0.0177484	0.004215895	0.38859105813771927	0.080726591	0.35704991412064746	0	0	0	0.15166814136261905	0	0	0	0	0	0	0	0	0
ERR1250114	0.016403937	0	0.2613427222533408	0.003280787	0.6035048411618789	0	0.089381452	0	0.021365128	0	0.003680883	0	0	0.000400096	0	0	0.000640154	0
ERR1250441	0.009649719	0.009394661	0.6321628974664173	0.009352151	0.3283880292467267	0	0.001360313	0	0.009692229	0	0	0	0	0	0	0	0	0
ERR1250528	0.005166596	0.018733305215802052	0.41223815548994797	0.005974975	0.5450583438774076	0	0.002214256	0.000632644	0.003690426	0	0.003268663	0.002917194	0.000105441	0	0	0	0	0
ERR1250547	0.002310384	0.087662552	0.7199155059739917	0.011485906660505644	0.16278302198164896	0	0	0	0.009505578	0.000396066	0.005940986	0	0	0	0	0	0	0
ERR1315823	0.007883993	0.014219343939180628	0.263269041	0.004505139	0.6906940729269323	0	0.014641700689849359	0.000422357	0.002674926	0	0.001689427	0	0	0	0	0	0	0
ERR1315835	0.15157578789394696	0.007360823	0.1342099621239191	0.007360823	0.606517544	0	0.034445794325734296	0.000357322	0.053240906	0.000571714	0.001858072	0	0	0.000357322	0	0	0.002143929	0
ERR1315897	0.031583373	0.026433338588470228	0.4744863103683851	0.011456198433969205	0.42204004414314994	0	0	0	0.008040359	0.012612328551158758	0.002785223	0.010300068316779652	0.000262757	0	0	0	0	0
ERR1315902	0.018044482	0.7700377675199328	0.13218631976500209	0.008812421	0.067561897	0	0.001258917	0	0	0	0.002098196	0	0	0	0	0	0	0
ERR1315917	0.027699622	0.007907248	0.2508974483360823	0.074415446	0.580818861	0	0.011691084	0	0.028912389638110023	0.012176190938197341	0.003686815	0	0.001794897	0	0	0	0	0
ERR1315935	0.12502093919258472	0.009380758	0.2627729074766877	0.018705679	0.5727846334245351	0	0.007370596	0	0.000670054	0	0.002568541	0	0.000725892	0	0	0	0	0
ERR1315946	0.004320503	0.007462687	0.291044776	0.056166536	0.6146897093479968	0	0.002749411	0	0.020424195	0	0.003142184	0	0	0	0	0	0	0
ERR1315974	0.017439293598233995	0	0.5582781456953643	0.088520971	0.3108167770419426	0	0	0	0.001986755	0	0.022958057395143488	0	0	0	0	0	0	0
ERR1315994	0.035236626	0.011445473251028807	0.2715406378600823	0.021090535	0.4546682098765432	0	0.18422067901234568	0.000192901	0.012024176954732511	0	0.006430041	0.002893519	0.000257202	0	0	0	0	0
ERR1316047	0.009928515	0.016746094784220282	0.6448901244373841	0.007214721	0.231003442	0	0	0.001059042	0.007744241	0	0.08141382	0	0	0	0	0	0	0
ERR1316071	0.011343804537521814	0.056719022687609075	0.30034904013961605	0.007678883	0.5801047120418849	0	0.017277486910994764	0.0008726	0.022338568935427575	0	0.001570681	0	0.00052356	0	0	0	0.00122164	0
ERR1316093	0.10762669342699448	0.001505268	0.30230807827395884	0.009784245	0.5280983442047165	0	0.016307075	0	0.032865027596588055	0	0.001505268	0	0	0	0	0	0	0
ERR1316165	0.054181896	0.007310256	0.21027735970758976	0.004515158	0.7108148785207482	0	0.004300151	0	0.003655128	0	0.004945173	0	0	0	0	0	0	0
ERR1316254	0.00981617	0.002677137	0.4151347492414778	0.000892379	0.5670176691058362	0	0.001249331	0	0.001427807	0	0.001427807	0.000356952	0	0	0	0	0	0
ERR1316263	0.014874141876430207	0.012013729977116704	0.40369946605644547	0.013157894736842105	0.5530129672006102	0	0	0	0	0.000762777	0.001525553	0	0.000953471	0	0	0	0	0
ERR1389639	0.06743654	0.029850746268656716	0.4630678723172459	0.002995969	0.39650288702473035	0	0.023423030831245233	0	0.011874931909794096	0	0.003104913	0.000381305	0.000871555	0	0	0	0.000490249	0
ERR1389684	0.016846498371335505	0.006667345	0.24226384364820847	0.006870928	0.6934548045602605	0	0.005394951	0	0.023462947882736156	0	0.004885993	0	0.000152687	0	0	0	0	0
ERR1389762	0.015328716	0.045872601339843305	0.4913705007380493	0.000397411	0.42869308504598613	0	0.00113546	0.001078687	0.010730101055978198	0	0.002498013	0.002100602	0.000681276	0	0	0	0.000113546	0
ERR1389782	0.015979894731850727	0.017829200056901702	0.4423158992839869	0.004077955	0.4817677462184077	0	0.000711271	0.002892503	0.024135805396178104	0	0.009862962	0	0	0.000426763	0	0	0	0
ERR1389808	0.023779006	0.023116022099447513	0.4260331491712707	0.024707182	0.4511381215469613	0	0	0.004287293	0.020375690607734805	0	0.024353591160220994	0.001237569	0.000486188	0.000486188	0	0	0	0
ERR1389835	0.020329397378577706	0.022278268179907523	0.37697275402193436	0.023462875921892317	0.5337613206465666	0	0.004547365	0.000229279	0.010623257	0	0.003133479	0.004509152	0	0.000152853	0	0	0	0
ERR1389870	0.12687224669603525	0.000176211	0.2731864904552129	0.02907489	0.5137151248164464	0	0.022790015	0.000587372	0.032305433186490456	0	0.000646109	0.000646109	0	0	0	0	0	0
ERR1389911	0.041987541	0.004218374	0.15671751606415854	0.003629764	0.7762299504586256	0	0.006131358	0	0.005150341	0	0.002894001	0	0	0	0	0	0.002697798	0.000343356
ERR1389967	0.007942314	0.078656774	0.5206395652628278	0.015710453896262237	0.3309994078099418	0	0.001288884	0	0.017312850524262374	0	0.00954471	0.017835371163827638	6.966941860870171e-05	0	0	0	0	0
ERR1389998	0.082651471	0.000633158	0.3864211961815702	0.013052795636080266	0.49337619325930254	0	0.001558543	0.000633158	0.017728423923631404	0	0.003263199	0	9.74089226573154e-05	0	0	0.000487045	9.74089226573154e-05	0
ERR1390001	0.027773690406121248	0.01872425	0.47730282519128897	0.012102707474985286	0.40034579164214246	0	0.018025309005297235	0	0.043003237	0	0.001324308	0	0.000220718	0	0	0	0.001177163	0
ERR1390006	0.2665750412314459	0.006652007	0.35920835623969216	0.002144035	0.2647058823529412	0	0.088730071	0	0.011819681143485432	0	0	0.000164926	0	0	0	0	0	0
ERR1417431	0.063889391	0.011792879089101753	0.27738116754021325	0.073784565	0.28397795047894453	0	0.000813302	0	0.28650822338695103	0	0.000994036	0	0	0	0	0	0.000858485	0
ERR1417477	0.054655064550986746	0.36967525450719446	0.1262583176932264	0.00949781	0.4184155149860661	0	0.014957629528521867	0.000398112	0.004037991	0	0.001421828	0.000568731	0	0	0	0	0.000113746	0
ERR1417501	0.042798604	0.003490666	0.3826073759295796	0.011230839277583851	0.5433297920777053	0	0	0.005311883	0.003794202	0.001517681	0.004401275	0	0.001517681	0	0	0	0	0
ERR1417511	0.042942761	0.21026007587837467	0.267498763	0.006928026	0.46142849287952936	0	0.000439875	0.001814483	0.005058558	0	0	0.000879749	0.001319624	0	0	0	0.001429593	0
ERR1417515	0.056004582	0.009609877	0.17571437663081524	0.00362757	0.7092216635906574	0	0.012282823140075097	0.002100172	0.020747152	0	0.002991154	0	0.000954624	0	0	0	0.006746006	0
ERR1417552	0.070785762	0.00483546	0.43868368	0.048623237	0.37689724647414374	0	0	0	0.058025520483546006	0	0.002149093	0	0	0	0	0	0	0
ERR1417566	0.090429403	0.044213974	0.3790029112081514	0.001637555	0.46542940320232895	0	0.010189228529839884	0.000909753	0.001273654	0	0.003275109	0.001273654	0.000909753	0.000545852	0	0	0.000909753	0
ERR1417570	0.1243889510571883	0.004829495	0.25973261087225397	0.009423405	0.5893751104305318	0	0.005241769	0.000647859	0.005477354	0	0.000235585	0	0.000647859	0	0	0	0	0
ERR1417572	0.10587940118758886	0.016810236681441833	0.18248724596470686	0.014552145186919796	0.6381199297482646	0	0.017395668	0	0.020740989	0	0.000669064	0	0.003345321	0	0	0	0	0
ERR1417605	0.12116788321167883	0.016642335766423356	0.3083211678832117	0.00379562	0.39313868613138686	0	0.13576642335766423	0	0.004671533	0	0.014890511	0.000875912	0.000729927	0	0	0	0	0
ERR1417637	0.005913392	0.003138646	0.5413937409024745	0.010098253	0.433679039	0	0	0.000318413	0.00268377	0.000409389	0.002274381	9.097525473071325e-05	0	0	0	0	0	0
ERR1417661	0.018656716417910446	0.002043355	0.2516879886282871	0.001243781	0.7048981284055911	0	0	0.003346363	0.018123667	0	0	0	0	0	0	0	0	0
ERR1417665	0.018462773429660847	0.023948090173255738	0.6384373536691418	0.030503713	0.2802194126697438	0	0.000602047	0.002207506	0.002742658	0.001070306	0.001070306	0	0.000468259	0.000267576	0	0	0	0
ERR1458745	0.016554127641036812	0.024232193421912438	0.37154214768024396	0.003212808	0.5418754084077543	0	0.019875844042692225	0.001034633	0.004574167	0	0.013069048	0	0.000544544	0.000108909	0	0	0.003376171	0
ERR1458747	0.007284137	0.012495097215218244	0.6152294503277862	0.002297305	0.3171401355970191	0	0.000112064	0	0.029528772	0	0.015128593040847202	0	0.000784446	0	0	0	0	0
ERR1458767	0.016175241733317417	0.018204607854840633	0.3957860809358959	0.007460905	0.5205920974095738	0	0.000477498	0	0.041303569	0	0	0	0	0	0	0	0	0
ERR1458777	0.011239123428939736	0.003383822	0.41544473090557527	0.023565904	0.5099097647437963	0	0	0	0.036335804	0	0.000120851	0	0	0	0	0	0	0
ERR1458832	0.024008028	0.002161495	0.43955534969893467	0.007295044	0.5045931758530183	0	0.001968504	0.000964953	0.014667284236529257	0	0.003319438	0.000733364	0.000578972	0.000154392	0	0	0	0
ERR1458854	0.015701668302257114	0.002453386	0.5359012103369316	0.055610075	0.36849852796859667	0	0.010876676480209355	0	0.010549558390578999	0.000245339	0	0	0.000163559	0	0	0	0	0
ERR1458902	0.006536739	0.007141992	0.5607674615663963	0.000726304	0.4020699673163055	0	0.00260259	0.000181576	0.010591938022031231	0	0.005326232	0.000726304	0	0.000544728	0	0	0.000665779	0.002118388
ERR1458907	0.039427908774642445	0.003092385	0.13954387321221493	0.039427908774642445	0.7257441051410901	0	0.000579822	0	0.050637804406648626	0.000773096	0	0	0	0	0	0	0.000773096	0
ERR1459003	0.055687204	0.012386902197328738	0.32351357173632056	0.000430849	0.5710361912968548	0	0.025689358	0.000484705	0.009209393	0	0.000915554	0.00026928	0.000215424	0.000161568	0	0	0	0
ERR1459017	0.021143756558237147	0.518205666	0.1186778593913956	0.009548793	0.32560335781741867	0	0.002990556	0.000104932	0.00089192	0	0.001836306	0	0.000996852	0	0	0	0	0
ERR1459045	0.009328669	0.001999	0.21122771947359653	0.027097562	0.6718862790826808	0	0.052917985	0	0.013049031040035538	0.000777389	0.00377589	0	0.000610806	0	0.007329668	0	0	0
ERR1459048	0.019924098671726755	0.000711575	0.3772236717267552	0.00453629	0.558111954	0	0	0	0.033651565	0	0.005840844	0	0	0	0	0	0	0
ERR1459054	0.063953935	0.005220729	0.36898272552783107	0.059040307101727446	0.4835700575815739	0	0.000268714	0	0.012130518234165067	0	0.006333973	0	0.00049904	0	0	0	0	0
ERR1459077	0.043743297397979344	0.034035107523847155	0.42117740023706046	0.041937123	0.44364170006208725	0	0.005305639	0	0.007563357	0	0.001975504	0.000620873	0	0	0	0	0	0
ERR1459084	0.027687296	0.000407166	0.28913884364820847	0.040258550488599346	0.6010280944625407	0	0.007379886	0	0.024888029315960913	0	0.009212134	0	0	0	0	0	0	0
ERR1459145	0.030956788153443545	0.056041361	0.521222953	0.000446799	0.3638220463394396	0	0.000446799	0	0.017616646	0	0	0	0.009446608	0	0	0	0	0
ERR1459158	0.013459516298633017	0	0.7652996845425868	0.004626709	0.1968454258675079	0	0	0	0.015772870662460567	0	0.003995794	0	0	0	0	0	0	0
ERR1459182	0.010272459499263623	0	0.3639543446244477	0.000478645	0.5845729013254787	0	0.012334315169366715	0	0.011966126656848307	0	0.012665684830633284	0.003092784	0.000662739	0	0	0	0	0
ERR1545870	0.052479815	0.006848328	0.036188005	0.077710496	0.8128604382929643	0	0	0	0.008434256	0.004036909	0	0	0.001441753	0	0	0	0	0
ERR1551588	0.016806431492133896	0.035484095	0.34475708642317554	0.009737335	0.5392958624991336	0	0.028345692702196966	0.000381177	0.014484718275694782	0	0.008143322	0	0.001836579	0	0	0	0	0.000727701
ERR1551589	0.012153376	0.066013085	0.28659685227571957	0.002673743	0.46172699467277034	0	0.14930421924689583	0.000850736	0.014118171322084708	0	0.004962628	0	0.001235593	0	0	0	0	0.000364601
ERR1551590	0.009995225	0.1813783224574248	0.5534935540346968	0.002896705	0.20321502466974375	0	0.037116027375457585	0.000604807	0.006875696	0	0.004360974	0	0	0	0	0	0	6.366385484641095e-05
ERR1551591	0.00654697	0.034817974	0.3580993949012995	0.000710908	0.31825546407433125	0	0.25870449360182524	0.001306087	0.013672585	0	0.006447773	0.000347188	0.000495983	0	0	0	0	0.000595179
ERR1551592	0.013234841489689135	0.098266133	0.298635478	0.002277624	0.48271263	0	0.094613727	0.000636093	0.005088745	0	0.003385657	0.000102596	0.000759208	0	0	0	0	0.000287268
ERR1551593	0.013611615245009074	0.11252268602540835	0.4664246823956443	0	0.3312159709618875	0	0.068058076	0	0.008166969	0	0	0	0	0	0	0	0	0
ERR1551594	0.005633654	0.16830319299237073	0.33069016671376095	0.002596072	0.4540830743147782	0	0.001871998	0.000370867	0.029651737779033627	0	0.00642837	0	0.000370867	0	0	0	0	0
ERR1551595	0.007533042	0.041499391	0.3425955162614462	0.001488565	0.44952411024403444	0	0.13462492669944517	0.000766837	0.014660110965763003	0	0.005886598	0	0.000992377	0	0	0	0	0.000428526
ERR1551596	0.012568583	0.05622024	0.2810045198559447	0.000797622	0.4250598216227975	0	0.19350784327943343	0.000942644	0.018296956952601938	0	0.009257245	0	0.001305199	9.668141058178039e-05	0	0	0	0.000942644
ERR1551597	0.012354546760522913	0.024086577599003973	0.3406119810372073	0.000750211	0.5463135884052419	0	0.036552858	0.001181184	0.028763428	0	0.008699261	0	0.000446935	0	0	0	0	0.000239429
ERR1551598	0.008219947	0.089227101	0.4513816804600926	0.001430776	0.39702623088792255	0	0.035657174919343525	0.001192313	0.010338055828306915	0	0.004923552	0.000182354	0.00025249	0	0	0	0	0.000168327
ERR1551599	0.0077856	0.050405539827071695	0.3275690565460249	0.001702502	0.40787359400107126	0	0.19224883311653532	0.000956462	0.003060678	0	0.007001301	0	0.00099472	0	0	0	0	0.000401714
ERR1551600	0.024642157351134137	0.014330311	0.23891601076018731	0.002092259	0.640563249	0	0.024293447577297334	0.001693733	0.042658829	0	0.010760187306964233	0	4.981568197668626e-05	0	0	0	0	0
ERR1551601	0.012023181385693279	0.051120145	0.4234351123028573	0.002104778	0.3718536458783842	0	0.11827119914655596	0.000634317	0.016722890176743648	0	0.003229248	0.000144163	0.000144163	0	0	0	0	0.000317158
ERR1551602	0.008143397	0.083890633	0.45814567126154404	0.003093581	0.412014922	0	0.015740867112506256	0.000204722	0.01210136	0	0.005550248	0	0.001000864	0	0	0	0	0.000113735
ERR1551603	0.010430636268812398	0.098226792	0.36361198033080017	0.004827895	0.47662047384890477	0	0.017583072567426614	0.000506631	0.018536730740575175	0	0.009059753	0	0.000596036	0	0	0	0	0
ERR1551605	0.015169887896260734	0.11344007523076542	0.4821698136553738	0.001187854	0.3713034225048875	0	0.006137247	0.001237348	0.005642307	0	0.003415081	0.000173229	0.000123735	0	0	0	0	0
ERR1551606	0.010857247303966368	0.078413453	0.5801133248035094	0.001498812	0.2673368671175288	0	0.047377079	0.000731128	0.006104917	0	0.00435021	0	0.003216962	0	0	0	0	0
ERR1551607	0.009163516	0.15678125234721213	0.4936281014496382	0.001001477	0.3136626524123082	0	0.003204727	0.00097644	0.015372674695175384	0	0.0060339	0	0.000175259	0	0	0	0	0
ERR1551608	0.005107565	0.11152879645330664	0.5487159580771038	0.000653768	0.19813267411690197	0	0.12877193699307415	0.000469896	0.003514005	0	0.003003248	0	4.086052260608413e-05	0	0	0	0	6.12907839091262e-05
ERR1551609	0.010594127	0.091130896	0.28118311788374284	0.001562366	0.44668692748908484	0	0.15150672031504153	0.000620666	0.010786748	0	0.004965328	0	0.000406643	0	0	0	0	0.000556459
ERR1551610	0.008217019	0.21277014858171994	0.4239644304367402	0.001688429	0.3310164340387213	0	0.009511481	0.00059095	0.006106484	0	0.003967807	0	0.002110536	0	0	0	0	5.6280954524988743e-05
ERR1551611	0.008100052	0.051818731639882494	0.2560264385692068	0.001209608	0.38143684119578364	0	0.2860938310005184	0.000518403	0.009698462	0	0.00468723	0	0.000151201	0	0	0	0	0.000259202
